postcode,sa2_code,sa2_name,ratio
3630,216031417.0,Shepparton - South,0.45604
3630,216031418.0,Shepparton Region - East,0.0028667
3631,204011055.0,Euroa,0.0063733
3631,216031416.0,Shepparton - North,0.1163858
3631,216031417.0,Shepparton - South,0.7781903
3631,216031418.0,Shepparton Region - East,0.0987874
3631,216031419.0,Shepparton Region - West,0.0002632
3633,216031418.0,Shepparton Region - East,1.0
3634,216021413.0,Numurkah,0.0331473
3634,216031418.0,Shepparton Region - East,0.9668527
3635,216021413.0,Numurkah,1.0
3636,216021412.0,Moira,0.0001378
3636,216021413.0,Numurkah,0.9998622
3637,216021413.0,Numurkah,1.0
3638,216021413.0,Numurkah,1.0
3639,109031183.0,Deniliquin Region,0.0172206
3639,109031184.0,Moama,0.0020937
3639,216011406.0,Echuca,0.0036273
3639,216021413.0,Numurkah,0.9770584
3640,216021413.0,Numurkah,1.0
3641,216021413.0,Numurkah,1.0
3644,109031185.0,Tocumwal - Finley - Jerilderie,0.1972486
3644,216021411.0,Cobram,0.7008657
3644,216021413.0,Numurkah,0.1018857
3646,204011055.0,Euroa,0.0069592
3646,216021412.0,Moira,0.3635519
3646,216031418.0,Shepparton Region - East,0.629489
3647,216031418.0,Shepparton Region - East,1.0
3649,216021412.0,Moira,1.0
3658,204011056.0,Kilmore - Broadford,0.7809452
3658,204011060.0,Seymour Region,0.0339758
3658,204011062.0,Yea,0.0988128
3658,209041224.0,Wallan,0.0862663
3659,204011056.0,Kilmore - Broadford,0.0040915
3659,204011060.0,Seymour Region,0.9959085
3660,204011059.0,Seymour,0.845093
3660,204011060.0,Seymour Region,0.1220153
3660,204011062.0,Yea,0.0328917
3662,204011060.0,Seymour Region,1.0
3663,204011058.0,Nagambie,1.0
3664,204011058.0,Nagambie,1.0
3665,204011055.0,Euroa,0.7477478
3665,204011058.0,Nagambie,0.2522522
3666,204011054.0,Alexandra,0.0004186
3666,204011055.0,Euroa,0.9912003
3666,204011058.0,Nagambie,0.0052098
3666,204011060.0,Seymour Region,0.0031713
3669,204011055.0,Euroa,0.9641027
3669,204011057.0,Mansfield (Vic.),0.0017582
3669,204021064.0,Benalla Region,0.0015575
3669,216031418.0,Shepparton Region - East,0.0325816
3670,204021064.0,Benalla Region,1.0
3672,204021063.0,Benalla,0.9997404
3672,204021064.0,Benalla Region,0.0002596
3673,204021064.0,Benalla Region,0.9926039
3673,204021067.0,Wangaratta Region,0.0073543
3675,204021064.0,Benalla Region,0.147486
3675,204021067.0,Wangaratta Region,0.827227
3675,216021412.0,Moira,0.025287
3677,204021066.0,Wangaratta,0.9985222
3677,204021067.0,Wangaratta Region,0.0014778
3678,204021066.0,Wangaratta,0.095696
3678,204021067.0,Wangaratta Region,0.8969667
3678,216021412.0,Moira,0.0073372
3682,204021065.0,Rutherglen,0.3478674
3682,204021067.0,Wangaratta Region,0.6521326
3683,204031070.0,Chiltern - Indigo Valley,0.999974
3685,204021065.0,Rutherglen,0.9478699
3685,204021067.0,Wangaratta Region,0.0114583
3685,204031070.0,Chiltern - Indigo Valley,0.0396338
3685,216021412.0,Moira,0.0009879
3687,204021065.0,Rutherglen,1.0
3688,204031070.0,Chiltern - Indigo Valley,1.0
3690,204031073.0,West Wodonga,0.458655
3690,204031074.0,Wodonga,0.5413293
3691,109011172.0,Albury - East,0.003134
3691,204031069.0,Bright - Mount Beauty,0.0869301
3691,204031072.0,Towong,0.1452218
3691,204031073.0,West Wodonga,0.0432284
3691,204031074.0,Wodonga,0.4607525
3691,204031075.0,Yackandandah,0.2606443
3694,109011174.0,Albury - South,0.0001123
3694,204031074.0,Wodonga,0.9998877
3695,204031075.0,Yackandandah,0.9999998
3697,204031069.0,Bright - Mount Beauty,1.0
3698,204031069.0,Bright - Mount Beauty,1.0
3699,204031069.0,Bright - Mount Beauty,0.9999962
3700,204031072.0,Towong,0.9967379
3700,204031075.0,Yackandandah,0.0032621
3701,204031072.0,Towong,0.99527
3701,205021082.0,Bruthen - Omeo,0.0047057
3704,204031072.0,Towong,1.0
3705,204031072.0,Towong,1.0
3707,113021260.0,Tumbarumba,0.0419675
3707,204031072.0,Towong,0.9580308
3708,204031072.0,Towong,1.0
3709,109011175.0,Albury Region,0.0013825
3709,113021260.0,Tumbarumba,0.001255
3709,204031072.0,Towong,0.9973626
3711,204011054.0,Alexandra,1.0
3712,204011054.0,Alexandra,1.0
3713,204011054.0,Alexandra,0.9998858
3713,204011057.0,Mansfield (Vic.),0.0001142
3714,204011054.0,Alexandra,0.9985343
3714,204011062.0,Yea,0.0014657
3715,204011057.0,Mansfield (Vic.),1.0
3717,204011062.0,Yea,1.0
3718,204011054.0,Alexandra,0.0514053
3718,204011062.0,Yea,0.9485947
3719,204011054.0,Alexandra,0.9968115
3719,204011057.0,Mansfield (Vic.),0.0031885
3720,204011057.0,Mansfield (Vic.),0.9999999
3722,204011057.0,Mansfield (Vic.),1.0
3723,204011057.0,Mansfield (Vic.),0.9861287
3723,204021064.0,Benalla Region,0.0056073
3723,204021067.0,Wangaratta Region,0.008246
3725,204021064.0,Benalla Region,1.0
3726,204021064.0,Benalla Region,1.0
3727,216021412.0,Moira,1.0
3728,216021412.0,Moira,1.0
3730,216021412.0,Moira,0.1143416
3730,216021414.0,Yarrawonga,0.8856348
3732,204021067.0,Wangaratta Region,0.9999997
3733,204021067.0,Wangaratta Region,1.0
3735,204021067.0,Wangaratta Region,1.0
3737,204031069.0,Bright - Mount Beauty,0.0273499
3737,204031071.0,Myrtleford,0.9710308
3737,204031075.0,Yackandandah,0.0016192
3738,204031071.0,Myrtleford,1.0
3739,204031071.0,Myrtleford,1.0
3740,204031069.0,Bright - Mount Beauty,0.9787657
3740,204031071.0,Myrtleford,0.0212343
3741,204031069.0,Bright - Mount Beauty,1.0
3744,204031069.0,Bright - Mount Beauty,1.0
3746,204021067.0,Wangaratta Region,1.0
3747,204021067.0,Wangaratta Region,0.0149431
3747,204031068.0,Beechworth,0.9850569
3749,204031075.0,Yackandandah,1.0
3750,209041218.0,Epping,0.9664793
3750,209041222.0,South Morang,0.0335207
3751,209041218.0,Epping,0.0280757
3751,209041225.0,Whittlesea,0.9719243
3752,209041220.0,Mill Park - North,0.0005538
3752,209041222.0,South Morang,0.9994461
3753,209041224.0,Wallan,0.5938141
3753,209041225.0,Whittlesea,0.4061859
3754,209031210.0,Hurstbridge,0.0005273
3754,209031212.0,Panton Hill - St Andrews,0.0189564
3754,209041222.0,South Morang,0.9805163
3755,209031212.0,Panton Hill - St Andrews,0.0973933
3755,209041225.0,Whittlesea,0.9026067
3756,209041224.0,Wallan,0.944987
3756,210021235.0,Romsey,0.055013
3757,209031211.0,Kinglake,0.1973153
3757,209041225.0,Whittlesea,0.8026844
3758,209041224.0,Wallan,1.0
3759,209031212.0,Panton Hill - St Andrews,1.0
3760,209031212.0,Panton Hill - St Andrews,1.0
3761,209031212.0,Panton Hill - St Andrews,1.0
3762,209041224.0,Wallan,0.9705815
3762,210021235.0,Romsey,0.0294185
3763,209031211.0,Kinglake,0.9973046
3763,209031212.0,Panton Hill - St Andrews,0.0026954
3764,204011056.0,Kilmore - Broadford,0.9830309
3764,204011060.0,Seymour Region,0.0163164
3764,210021235.0,Romsey,0.0006527
3765,211051280.0,Montrose,0.9965842
3765,211051281.0,Mooroolbark,0.0009016
3765,211051282.0,Mount Dandenong - Olinda,0.0025142
3766,211051280.0,Montrose,0.0142754
3766,211051282.0,Mount Dandenong - Olinda,0.9274669
3766,211051283.0,Mount Evelyn,0.0582578
3767,211051282.0,Mount Dandenong - Olinda,1.0
3770,211051276.0,Healesville - Yarra Glen,0.0010276
3770,211051278.0,Lilydale - Coldstream,0.7323083
3770,211051285.0,Wandin - Seville,0.2666641
3775,209031212.0,Panton Hill - St Andrews,0.0966401
3775,211051276.0,Healesville - Yarra Glen,0.9033599
3777,209031211.0,Kinglake,0.0544369
3777,211051276.0,Healesville - Yarra Glen,0.9430773
3777,211051286.0,Yarra Valley,0.0024859
3778,204011054.0,Alexandra,0.9999842
3779,204011054.0,Alexandra,0.9999935
3781,212011289.0,Emerald - Cockatoo,1.0
3782,211051279.0,Monbulk - Silvan,0.1109931
3782,211051282.0,Mount Dandenong - Olinda,0.0004144
3782,212011289.0,Emerald - Cockatoo,0.8885924
3783,212011289.0,Emerald - Cockatoo,1.0
3785,211051282.0,Mount Dandenong - Olinda,1.0
3786,211051282.0,Mount Dandenong - Olinda,0.9999993
3787,211011252.0,Boronia - The Basin,0.0411156
3787,211051282.0,Mount Dandenong - Olinda,0.9588844
3788,211051279.0,Monbulk - Silvan,0.0398375
3788,211051282.0,Mount Dandenong - Olinda,0.9601625
3789,211051282.0,Mount Dandenong - Olinda,1.0
3791,211051282.0,Mount Dandenong - Olinda,1.0
3792,211051279.0,Monbulk - Silvan,0.008024
3792,211051282.0,Mount Dandenong - Olinda,0.991976
3793,211051279.0,Monbulk - Silvan,0.9692552
3793,211051282.0,Mount Dandenong - Olinda,0.0307448
3795,211051279.0,Monbulk - Silvan,0.9996074
3795,211051282.0,Mount Dandenong - Olinda,0.0003926
3796,211051283.0,Mount Evelyn,0.9987461
3796,211051285.0,Wandin - Seville,0.0011771
3797,211051286.0,Yarra Valley,1.0
3799,204011061.0,Upper Yarra Valley,0.0374279
3799,211051286.0,Yarra Valley,0.9625217
3800,212051320.0,Clayton,1.0
3802,212021296.0,Endeavour Hills,0.9999999
3803,212021297.0,Hallam,0.9936434
3803,212021299.0,Narre Warren North,0.0063564
3804,211051274.0,Belgrave - Selby,0.0601032
3804,212021299.0,Narre Warren North,0.9398965
3805,212021294.0,Berwick - South,0.0016573
3805,212021298.0,Narre Warren,0.4766347
3805,212031307.0,Narre Warren South,0.521708
3806,212021293.0,Berwick - North,0.489391
3806,212021294.0,Berwick - South,0.4935787
3806,212021299.0,Narre Warren North,0.0170303
3807,212011287.0,Beaconsfield - Officer,0.9339252
3807,212021294.0,Berwick - South,0.0660748
3808,212011287.0,Beaconsfield - Officer,0.0006098
3808,212011289.0,Emerald - Cockatoo,0.9993902
3809,212011287.0,Beaconsfield - Officer,0.9543928
3809,212011290.0,Koo Wee Rup,0.0456072
3810,212011288.0,Bunyip - Garfield,0.0002379
3810,212011289.0,Emerald - Cockatoo,0.0303243
3810,212011290.0,Koo Wee Rup,0.006627
3810,212011291.0,Pakenham - North,0.3581686
3810,212011292.0,Pakenham - South,0.6046422
3812,212011288.0,Bunyip - Garfield,0.9991055
3812,212011289.0,Emerald - Cockatoo,0.0008945
3813,212011288.0,Bunyip - Garfield,1.0
3814,212011288.0,Bunyip - Garfield,1.0
3815,212011288.0,Bunyip - Garfield,1.0
3816,205011076.0,Drouin,0.9508416
3816,212011288.0,Bunyip - Garfield,0.0462822
3816,212011290.0,Koo Wee Rup,0.0028762
3818,205011076.0,Drouin,0.9443302
3818,205011077.0,Mount Baw Baw Region,0.0452618
3818,205011079.0,Warragul,0.0104081
3820,205011079.0,Warragul,1.0
3821,205011077.0,Mount Baw Baw Region,0.3889735
3821,205011078.0,Trafalgar (Vic.),0.0528021
3821,205011079.0,Warragul,0.5582243
3822,205011078.0,Trafalgar (Vic.),0.0026858
3822,205011079.0,Warragul,0.9973142
3823,205011078.0,Trafalgar (Vic.),0.9978742
3823,205011079.0,Warragul,0.0021258
3824,205011078.0,Trafalgar (Vic.),1.0
3825,205011077.0,Mount Baw Baw Region,0.1050235
3825,205011078.0,Trafalgar (Vic.),0.0029418
3825,205041095.0,Moe - Newborough,0.8176614
3825,205041098.0,Yallourn North - Glengarry,0.0743732
3831,205011077.0,Mount Baw Baw Region,1.0
3832,205011077.0,Mount Baw Baw Region,1.0
3833,205011077.0,Mount Baw Baw Region,0.9991511
3833,211051286.0,Yarra Valley,0.0008459
3835,205011078.0,Trafalgar (Vic.),0.9913463
3835,205031090.0,Leongatha,0.0086537
3840,205041094.0,Churchill,0.1621603
3840,205041096.0,Morwell,0.8378397
3842,205041094.0,Churchill,1.0
3844,205041094.0,Churchill,0.0332838
3844,205041097.0,Traralgon,0.9257131
3844,205041098.0,Yallourn North - Glengarry,0.0286399
3844,205051102.0,Rosedale,0.0030618
3844,205051104.0,Yarram,0.0093013
3847,205051102.0,Rosedale,0.9358155
3847,205051104.0,Yarram,0.0641845
3850,205051100.0,Longford - Loch Sport,0.0027856
3850,205051101.0,Maffra,0.0010617
3850,205051103.0,Sale,0.9961527
3851,205051100.0,Longford - Loch Sport,0.6592637
3851,205051101.0,Maffra,0.0893564
3851,205051102.0,Rosedale,0.218043
3851,205051103.0,Sale,0.008674
3851,205051104.0,Yarram,0.0246629
3852,205051100.0,Longford - Loch Sport,1.0
3854,205041098.0,Yallourn North - Glengarry,0.8467411
3854,205051102.0,Rosedale,0.1532589
3856,205041098.0,Yallourn North - Glengarry,0.932863
3856,205051102.0,Rosedale,0.067137
3857,205041098.0,Yallourn North - Glengarry,0.1528181
3857,205051101.0,Maffra,0.0217964
3857,205051102.0,Rosedale,0.8253855
3858,205051099.0,Alps - West,0.0033832
3858,205051101.0,Maffra,0.8257896
3858,205051102.0,Rosedale,0.1708258
3859,205051101.0,Maffra,1.0
3860,205051101.0,Maffra,0.9999993
3862,205021082.0,Bruthen - Omeo,0.0370489
3862,205051099.0,Alps - West,0.0061774
3862,205051100.0,Longford - Loch Sport,0.0658609
3862,205051101.0,Maffra,0.8909111
3864,205021082.0,Bruthen - Omeo,1.0
3865,205021082.0,Bruthen - Omeo,1.0
3869,205041094.0,Churchill,1.0
3870,205031090.0,Leongatha,0.0066002
3870,205041094.0,Churchill,0.9901074
3870,205051104.0,Yarram,0.0032924
3871,205011078.0,Trafalgar (Vic.),0.0241596
3871,205031087.0,Foster,0.0215576
3871,205031090.0,Leongatha,0.9443015
3871,205041094.0,Churchill,0.0099812
3873,205051102.0,Rosedale,0.9886462
3873,205051104.0,Yarram,0.0113538
3874,205051104.0,Yarram,1.0
3875,205021081.0,Bairnsdale,0.7960282
3875,205021082.0,Bruthen - Omeo,0.1487693
3875,205021086.0,Paynesville,0.0552024
3878,205021081.0,Bairnsdale,0.0036858
3878,205021086.0,Paynesville,0.9963142
3880,205021086.0,Paynesville,0.9989318
3880,205051100.0,Longford - Loch Sport,0.0010674
3882,205021082.0,Bruthen - Omeo,0.999999
3885,205021082.0,Bruthen - Omeo,0.7630103
3885,205021085.0,Orbost,0.236986
3886,205021085.0,Orbost,1.0
3887,205021084.0,Lakes Entrance,0.01586
3887,205021085.0,Orbost,0.98414
3888,205021085.0,Orbost,1.0
3889,205021085.0,Orbost,1.0
3890,205021085.0,Orbost,1.0
3891,205021085.0,Orbost,1.0
3892,205021085.0,Orbost,1.0
3893,205021082.0,Bruthen - Omeo,0.9943531
3893,205021085.0,Orbost,0.0056469
3895,205021082.0,Bruthen - Omeo,1.0
3896,205021082.0,Bruthen - Omeo,0.9999924
3898,204031069.0,Bright - Mount Beauty,0.1975126
3898,205021082.0,Bruthen - Omeo,0.8024874
3900,205021082.0,Bruthen - Omeo,0.9999883
3902,205021082.0,Bruthen - Omeo,1.0
3903,205021082.0,Bruthen - Omeo,0.0411166
3903,205021084.0,Lakes Entrance,0.9588834
3904,205021084.0,Lakes Entrance,0.9999992
3909,205021084.0,Lakes Entrance,0.9655172
3909,205021085.0,Orbost,0.0344824
3910,214011374.0,Langwarrin,1.0
3911,214011374.0,Langwarrin,0.3443797
3911,214021385.0,Somerville,0.6556203
3912,212031308.0,Pearcedale - Tooradin,0.247678
3912,214021385.0,Somerville,0.752322
3913,214021385.0,Somerville,1.0
3915,214021378.0,Flinders,0.0379896
3915,214021379.0,Hastings - Somers,0.9620104
3916,214021378.0,Flinders,1.0
3918,214021379.0,Hastings - Somers,1.0
3919,214021379.0,Hastings - Somers,1.0
3920,214021379.0,Hastings - Somers,1.0
3921,205031088.0,French Island,1.0
3922,205031091.0,Phillip Island,1.0
3923,205031091.0,Phillip Island,1.0
3925,205031091.0,Phillip Island,0.6424365
3925,205031093.0,Wonthaggi - Inverloch,0.3575635
3926,214021378.0,Flinders,0.1362481
3926,214021379.0,Hastings - Somers,0.8637519
3927,214021379.0,Hastings - Somers,1.0
3928,214021378.0,Flinders,1.0
3929,214021378.0,Flinders,1.0
3930,214021381.0,Mount Eliza,1.0
3931,214021380.0,Mornington,1.0
3933,214021385.0,Somerville,1.0
3934,214021382.0,Mount Martha,1.0
3936,214021377.0,Dromana,0.9986394
3936,214021384.0,Rosebud - McCrae,0.0013606
3937,214021378.0,Flinders,1.0
3938,214021384.0,Rosebud - McCrae,1.0
3939,214021378.0,Flinders,0.0570709
3939,214021383.0,Point Nepean,0.0264963
3939,214021384.0,Rosebud - McCrae,0.9164328
3940,214021384.0,Rosebud - McCrae,1.0
3941,214021383.0,Point Nepean,1.0
3942,214021383.0,Point Nepean,1.0
3943,214021383.0,Point Nepean,1.0
3944,214021383.0,Point Nepean,1.0
3945,205031089.0,Korumburra,0.7629634
3945,205031093.0,Wonthaggi - Inverloch,0.2370366
3946,205031089.0,Korumburra,1.0
3950,205031089.0,Korumburra,0.9967399
3950,205031090.0,Leongatha,0.0032601
3951,205031089.0,Korumburra,0.9453402
3951,205031090.0,Leongatha,0.0546598
3953,205011078.0,Trafalgar (Vic.),0.0005103
3953,205031089.0,Korumburra,0.0012321
3953,205031090.0,Leongatha,0.9982576
3954,205031090.0,Leongatha,1.0
3956,205031087.0,Foster,0.9601321
3956,205031090.0,Leongatha,0.0398679
3957,205031087.0,Foster,1.0
3958,205031087.0,Foster,1.0
3959,205031087.0,Foster,1.0
3960,205031087.0,Foster,0.9945951
3960,205031092.0,Wilsons Promontory,0.0054049
3962,205031087.0,Foster,0.9671768
3962,205051104.0,Yarram,0.0328232
3964,205031087.0,Foster,1.0
3965,205031087.0,Foster,1.0
3966,205031087.0,Foster,0.742486
3966,205051104.0,Yarram,0.257514
3967,205031087.0,Foster,0.682038
3967,205051104.0,Yarram,0.317962
3971,205051104.0,Yarram,0.9999995
3975,212031306.0,Lynbrook - Lyndhurst,0.9974241
3975,212041311.0,Dandenong,0.0025759
3976,212031305.0,Hampton Park - Lynbrook,1.0
3977,212031300.0,Cranbourne,0.2765382
3977,212031301.0,Cranbourne East,0.1177594
3977,212031302.0,Cranbourne North,0.2164179
3977,212031303.0,Cranbourne South,0.0883079
3977,212031304.0,Cranbourne West,0.1298923
3977,212031307.0,Narre Warren South,0.0039088
3977,212031308.0,Pearcedale - Tooradin,0.0105009
3977,214011376.0,Skye - Sandhurst,0.1566549
3978,212011290.0,Koo Wee Rup,0.2618333
3978,212031301.0,Cranbourne East,0.1961523
3978,212031303.0,Cranbourne South,0.5420144
3979,205031093.0,Wonthaggi - Inverloch,1.0
3980,212011290.0,Koo Wee Rup,0.0057145
3980,212031308.0,Pearcedale - Tooradin,0.9942855
3981,205011076.0,Drouin,0.0162322
3981,212011288.0,Bunyip - Garfield,0.0044401
3981,212011290.0,Koo Wee Rup,0.9793277
3984,205031089.0,Korumburra,0.003076
3984,205031093.0,Wonthaggi - Inverloch,0.6343481
3984,212011290.0,Koo Wee Rup,0.3625758
3987,205031089.0,Korumburra,0.9753204
3987,212011290.0,Koo Wee Rup,0.0246796
3988,205011076.0,Drouin,0.0104221
3988,205011079.0,Warragul,0.0715865
3988,205031089.0,Korumburra,0.9179915
3990,205031093.0,Wonthaggi - Inverloch,1.0
3991,205031093.0,Wonthaggi - Inverloch,1.0
3992,205031093.0,Wonthaggi - Inverloch,1.0
3995,205031093.0,Wonthaggi - Inverloch,1.0
3996,205031087.0,Foster,0.0127297
3996,205031093.0,Wonthaggi - Inverloch,0.9872703
4000,305011105.0,Brisbane City,0.6022749
4000,305011106.0,Fortitude Valley,0.0183237
4000,305011111.0,Spring Hill,0.3787979
4000,305041136.0,Red Hill (Qld),0.0006035
4005,305011109.0,New Farm,0.9985962
4005,305031128.0,Newstead - Bowen Hills,0.0014038
4006,305011106.0,Fortitude Valley,0.3369345
4006,305011109.0,New Farm,0.0236086
4006,305011111.0,Spring Hill,0.0107518
4006,305031126.0,Kelvin Grove - Herston,0.1336273
4006,305031128.0,Newstead - Bowen Hills,0.494338
4006,305031130.0,Windsor,0.0007399
4007,305031119.0,Albion,0.0479085
4007,305031121.0,Ascot,0.471025
4007,305031122.0,Clayfield,0.0231892
4007,305031124.0,Hamilton (Qld),0.4322776
4007,305031125.0,Hendra,0.0018704
4008,302031036.0,Brisbane Airport,0.2138702
4008,302031037.0,Eagle Farm - Pinkenba,0.7861298
4009,302031036.0,Brisbane Airport,0.2557344
4009,302031037.0,Eagle Farm - Pinkenba,0.0286847
4009,302031039.0,Nudgee - Banyo,0.0071089
4009,305031124.0,Hamilton (Qld),0.2989414
4009,305031125.0,Hendra,0.409526
4010,305031119.0,Albion,0.9125658
4010,305031130.0,Windsor,0.060167
4010,305031131.0,Wooloowin - Lutwyche,0.0272664
4011,305031119.0,Albion,0.005859
4011,305031121.0,Ascot,0.0031955
4011,305031122.0,Clayfield,0.6608247
4011,305031125.0,Hendra,0.2984845
4011,305031131.0,Wooloowin - Lutwyche,0.0316364
4012,302021028.0,Chermside,0.0045385
4012,302021030.0,Geebung,0.000412
4012,302021031.0,Kedron - Gordon Park,0.0015466
4012,302021034.0,Wavell Heights,0.4706235
4012,302031040.0,Nundah,0.5214467
4012,305031122.0,Clayfield,0.0014324
4013,302031038.0,Northgate - Virginia,0.9724634
4013,302031040.0,Nundah,0.0274857
4014,302021034.0,Wavell Heights,0.0078536
4014,302031038.0,Northgate - Virginia,0.1927614
4014,302031039.0,Nudgee - Banyo,0.7993851
4017,302041041.0,Bracken Ridge,0.4676489
4017,302041042.0,Brighton (Qld),0.2527015
4017,302041043.0,Deagon,0.0963044
4017,302041044.0,Sandgate - Shorncliffe,0.1833452
4018,302041045.0,Taigum - Fitzgibbon,0.9999549
4019,313051377.0,Clontarf,0.4086468
4019,313051378.0,Margate - Woody Point,0.5713121
4019,313051379.0,Redcliffe,0.01186
4019,313051380.0,Rothwell - Kippa-Ring,0.0081811
4020,313051379.0,Redcliffe,0.4411872
4020,313051380.0,Rothwell - Kippa-Ring,0.0118286
4020,313051381.0,Scarborough - Newport,0.5469842
4021,313051380.0,Rothwell - Kippa-Ring,1.0
4022,313041373.0,Deception Bay,0.0015715
4022,313051380.0,Rothwell - Kippa-Ring,0.9984285
4025,301021010.0,Redland Islands,1.0
4029,305031126.0,Kelvin Grove - Herston,1.0
4030,305031122.0,Clayfield,0.0040515
4030,305031123.0,Grange,0.0037897
4030,305031129.0,Wilston,0.0007656
4030,305031130.0,Windsor,0.4254385
4030,305031131.0,Wooloowin - Lutwyche,0.5659546
4031,302021031.0,Kedron - Gordon Park,0.997215
4031,302021034.0,Wavell Heights,0.002345
4031,305031131.0,Wooloowin - Lutwyche,0.00044
4032,302021027.0,Aspley,0.004802
4032,302021028.0,Chermside,0.5534349
4032,302021029.0,Chermside West,0.4119481
4032,302021031.0,Kedron - Gordon Park,0.0047746
4032,302021033.0,Stafford Heights,0.0213775
4032,302021034.0,Wavell Heights,0.0036628
4034,302011023.0,Bridgeman Downs,0.008709
4034,302011024.0,Carseldine,0.1822829
4034,302021027.0,Aspley,0.2973206
4034,302021029.0,Chermside West,0.0025385
4034,302021030.0,Geebung,0.1030695
4034,302031035.0,Boondall,0.2101082
4034,302041043.0,Deagon,0.0006338
4034,302041045.0,Taigum - Fitzgibbon,0.0004714
4034,302041046.0,Zillmere,0.1947796
4035,302011023.0,Bridgeman Downs,0.3100946
4035,302011024.0,Carseldine,0.0077767
4035,302011026.0,McDowall,0.0066266
4035,314011382.0,Albany Creek,0.6755021
4036,302011022.0,Bald Hills,0.9837612
4036,302041041.0,Bracken Ridge,0.0162388
4037,314011385.0,Eatons Hill,0.9996934
4037,314011387.0,Samford Valley,0.0003066
4051,302011025.0,Everton Park,0.0004018
4051,304041098.0,Enoggera,0.2953423
4051,304041101.0,Mitchelton,0.004688
4051,305031120.0,Alderley,0.2173806
4051,305031123.0,Grange,0.157922
4051,305031127.0,Newmarket,0.1712483
4051,305031129.0,Wilston,0.1487061
4051,305031130.0,Windsor,0.0028779
4051,305041132.0,Ashgrove,0.0013484
4053,302011023.0,Bridgeman Downs,0.0002901
4053,302011025.0,Everton Park,0.202616
4053,302011026.0,McDowall,0.1690337
4053,302021031.0,Kedron - Gordon Park,0.0063584
4053,302021032.0,Stafford,0.1472722
4053,302021033.0,Stafford Heights,0.157678
4053,304041100.0,Keperra,0.0079736
4053,304041101.0,Mitchelton,0.1762687
4053,305031120.0,Alderley,0.000296
4053,305031123.0,Grange,0.0002413
4053,314011386.0,Hills District,0.1319721
4054,304041100.0,Keperra,0.4815359
4054,304041101.0,Mitchelton,0.0221002
4054,314011386.0,Hills District,0.4963304
4055,304041100.0,Keperra,0.0019157
4055,304041104.0,Upper Kedron - Ferny Grove,0.4637704
4055,314011382.0,Albany Creek,0.0018474
4055,314011386.0,Hills District,0.5322474
4055,314011387.0,Samford Valley,0.0002191
4059,305011105.0,Brisbane City,0.0005272
4059,305031126.0,Kelvin Grove - Herston,0.5196607
4059,305041135.0,Paddington - Milton,0.0109215
4059,305041136.0,Red Hill (Qld),0.4688905
4060,304041098.0,Enoggera,0.001649
4060,305031120.0,Alderley,0.0019968
4060,305041132.0,Ashgrove,0.9933052
4060,305041134.0,Bardon,0.003049
4061,304041100.0,Keperra,0.0001392
4061,304041103.0,The Gap,0.9870278
4061,305041132.0,Ashgrove,0.0128298
4064,305041134.0,Bardon,0.0127454
4064,305041135.0,Paddington - Milton,0.960931
4064,305041136.0,Red Hill (Qld),0.0263236
4065,305041132.0,Ashgrove,0.002799
4065,305041133.0,Auchenflower,0.0018272
4065,305041134.0,Bardon,0.9817686
4065,305041135.0,Paddington - Milton,0.0096128
4065,305041136.0,Red Hill (Qld),0.0039924
4066,304031097.0,Taringa,0.0083859
4066,305041133.0,Auchenflower,0.3293006
4066,305041134.0,Bardon,0.0179516
4066,305041135.0,Paddington - Milton,0.0061778
4066,305041137.0,Toowong,0.6381837
4067,304031096.0,St Lucia,0.9999998
4068,304021088.0,Chapel Hill,0.0052994
4068,304031092.0,Chelmer - Graceville,0.115547
4068,304031094.0,Indooroopilly,0.5192623
4068,304031096.0,St Lucia,0.0054365
4068,304031097.0,Taringa,0.3470897
4068,305041137.0,Toowong,0.0073652
4069,304021087.0,Brookfield - Kenmore Hills,0.2103606
4069,304021088.0,Chapel Hill,0.3048889
4069,304021089.0,Fig Tree Pocket,0.1108551
4069,304021090.0,Kenmore,0.2574884
4069,304021091.0,Pinjarra Hills - Pullenvale,0.1161826
4069,304031094.0,Indooroopilly,0.0001988
4070,304021086.0,Bellbowrie - Moggill,0.8530336
4070,304021091.0,Pinjarra Hills - Pullenvale,0.1451913
4070,310031289.0,Karalee - Barellan Point,0.0017751
4072,304031096.0,St Lucia,1.0
4073,304011084.0,Seventeen Mile Rocks - Sinnamon Park,1.0
4074,304011081.0,Jindalee - Mount Ommaney,0.3121993
4074,304011082.0,Middle Park - Jamboree Heights,0.3042958
4074,304011083.0,Riverhills,0.1639377
4074,304011084.0,Seventeen Mile Rocks - Sinnamon Park,0.00817
4074,304011085.0,Westlake,0.188204
4074,310011271.0,Darra - Sumner,0.0231932
4075,304011084.0,Seventeen Mile Rocks - Sinnamon Park,0.0121684
4075,304031092.0,Chelmer - Graceville,0.1850111
4075,304031093.0,Corinda,0.218493
4075,304031095.0,Sherwood,0.2445343
4075,310011271.0,Darra - Sumner,0.0009978
4075,310011272.0,Durack,0.0161685
4075,310011275.0,Oxley (Qld),0.3226269
4076,310011271.0,Darra - Sumner,0.5629637
4076,310011274.0,Inala - Richlands,0.0010325
4076,310011276.0,Wacol,0.4360036
4077,303051074.0,Pallara - Willawong,0.0035407
4077,310011272.0,Durack,0.2467388
